id,organization,entry_date,heading,attachment,creation_date,recommend_date,target_price_date,target_price_date_epoch,target_price,recommended_price,scid,stkname,stockShortName,cmp,change,perChange,current_returns,potential_returns_per,exchange,recommended_price_falg,target_price_flag,stock_data,stk_url,recommend_flag
12153931,Sharekhan,2024-01-31,Buy Punjab National Bank; target of Rs 122: Sharekhan,https://images.moneycontrol.com/static-mcnews/2024/01/Punjab-National-Bank-2912024-khan.pdf,20240131084447,"January 25, 2024",2024-01-25,20240125,122,104.61,PNB05,Punjab National Bank,PNB,113.74,-0.74,-0.65,8.7,7.2,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '122', 'target_price_date': '25/01/2024', 'P_ORGANIZATION': 'Sharekhan'}, 'previous': []}",banks-public-sector/punjabnationalbank/PNB05,BUY
12153971,Sharekhan,2024-01-31,Buy Intellect Design Arena; target of Rs 1050: Sharekhan,https://images.moneycontrol.com/static-mcnews/2024/01/Intellect-Design-Arena-2912024-khan.pdf,20240131084309,"January 25, 2024",2024-01-25,20240125,1050,910.25,IDA,Intellect Design Arena,Intellect Desig,679.80,-14.75,-2.12,-25.3,54.4,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '1050', 'target_price_date': '25/01/2024', 'P_ORGANIZATION': 'Sharekhan'}, 'previous': []}",computers-software/intellectdesignarena/IDA,BUY
12154021,Motilal Oswal,2024-01-31,Buy Cyient; target of Rs 2400: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/Cyient-2912024-moti.pdf,20240131083242,"January 27, 2024",2024-01-27,20240127,2400,2018.95,IE07,Cyient,Cyient,948.05,-14.25,-1.48,-53.0,153.1,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '2400', 'target_price_date': '27/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",computers-software/cyient/IE07,BUY
12153991,Motilal Oswal,2024-01-30,Buy AU Small Finance Bank; target of Rs 800: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/AU-Small-Finance-Bank-2912024-moti.pdf,20240130223703,"January 27, 2024",2024-01-27,20240127,800,708.05,ASF03,AU Small Finance Bank,AU Small Financ,997.65,7.05,0.71,40.9,-19.8,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '800', 'target_price_date': '27/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",banks-private-sector/ausmallfinancebank/ASF02,BUY
12154041,Motilal Oswal,2024-01-30,Buy Equitas Small Finance; target of Rs 125: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/Equitas-Small-Finance-2912024-moti.pdf,20240130223657,"January 27, 2024",2024-01-27,20240127,125,106.25,ESF,Equitas Small Finance Bank,Equitas Bank,63.92,-1.68,-2.56,-39.8,95.5,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '125', 'target_price_date': '27/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",bank-private/equitassmallfinancebank/ESF,BUY
12154071,Motilal Oswal,2024-01-30,Buy CEAT; target of Rs 3250: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/CEAT-2912024-moti.pdf,20240130223655,"January 27, 2024",2024-01-27,20240127,3250,2834.3,C07,Ceat,Ceat,3799.40,83.30,2.24,34.0,-14.4,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '3250', 'target_price_date': '27/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",tyres/ceat/C07,BUY
12154101,Motilal Oswal,2024-01-30,Buy MAS Financial Services; target of Rs 1160: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/MAS-Financial-Services-2912024-moti.pdf,20240130223652,"January 27, 2024",2024-01-27,20240127,1160,328.3,MFS09,MAS Financial Services,MAS Financial S,314.90,-2.25,-0.71,-4.0,268.3,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '1160', 'target_price_date': '27/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",finance-general/masfinancialservices/MFS09,BUY
12154121,Motilal Oswal,2024-01-30,Buy Indostar Capital Finance; target of Rs 245: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/Indostar-Capital-Finance-2912024-moti.pdf,20240130223651,"January 27, 2024",2024-01-27,20240127,245,206.6,ICF01,Indostar Capital Finance ,Indostar Capita,215.11,-5.14,-2.33,4.1,13.8,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '245', 'target_price_date': '27/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",finance-general/indostarcapitalfinance/ICF,BUY
12154151,Motilal Oswal,2024-01-30,Buy Shriram Finance; target of Rs 2700: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/Shriram-Finance-2912024-moti.pdf,20240130223649,"January 27, 2024",2024-01-27,20240127,2700,461.23,STF,Shriram Finance,Shriram Finance,1045.15,8.20,0.79,126.6,158.3,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '2700', 'target_price_date': '27/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",finance-leasinghire-purchase/shriramfinance/STF,BUY
12154161,Motilal Oswal,2024-01-30,Buy HPCL; target of Rs 530: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/HPCL-2912024-moti.pdf,20240130223645,"January 27, 2024",2024-01-27,20240127,530,286.83,HPC,Hindustan Petroleum Corporation,HINDPETRO,379.50,8.65,2.33,32.3,39.6,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '530', 'target_price_date': '27/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",refineries/hindustanpetroleumcorporation/HPC,BUY
12154231,Motilal Oswal,2024-01-30,Neutral SBI Cards; target of Rs 850: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/SBI-Cards-2912024-moti.pdf,20240130221807,"January 27, 2024",2024-01-27,20240127,850,759.85,SCP03,SBI Cards & Payment Services,SBI Card,675.30,-19.90,-2.86,-11.1,25.8,N,,,"{'current': {'recommend_flag': 'N', 'target_price': '850', 'target_price_date': '27/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",finance-term-lending/sbicardspaymentservices/SCP02,HOLD
12154261,Motilal Oswal,2024-01-30,Neutral JSW Steel; target of Rs 910: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/JSW-Steel-2912024-moti.pdf,20240130221735,"January 27, 2024",2024-01-27,20240127,910,816.45,JVS,JSW Steel,JSW Steel,1274.50,34.20,2.76,56.1,-28.5,N,,,"{'current': {'recommend_flag': 'N', 'target_price': '910', 'target_price_date': '27/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",steel-large/jswsteel/JSW01,HOLD
12154281,Motilal Oswal,2024-01-30,Neutral DLF; target of Rs 740: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/DLF-2912024-moti.pdf,20240130221724,"January 27, 2024",2024-01-27,20240127,740,758.55,D04,DLF,DLF,596.40,-5.35,-0.89,-21.3,24.0,N,,,"{'current': {'recommend_flag': 'N', 'target_price': '740', 'target_price_date': '27/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",constructioncontracting-real-estate/dlf/D04,HOLD
12154291,Motilal Oswal,2024-01-30,Neutral Punjab National Bank; target of Rs 100: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/Punjab-National-Bank-2912024-moti.pdf,20240130221711,"January 27, 2024",2024-01-27,20240127,100,104.61,PNB05,Punjab National Bank,PNB,113.74,-0.74,-0.65,8.7,-12.0,N,,,"{'current': {'recommend_flag': 'N', 'target_price': '100', 'target_price_date': '27/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",banks-public-sector/punjabnationalbank/PNB05,HOLD
12154311,Motilal Oswal,2024-01-30,Neutral Vedanta; target of Rs 270: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/Vedanta-2912024-moti.pdf,20240130221700,"January 27, 2024",2024-01-27,20240127,270,263.55,SG,Vedanta,Vedanta,771.00,-16.50,-2.10,192.5,-64.9,N,,,"{'current': {'recommend_flag': 'N', 'target_price': '270', 'target_price_date': '27/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",miningminerals/vedanta/SG,HOLD
12154331,Motilal Oswal,2024-01-30,Neutral Balkrishna Industries; target of Rs 2360: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/Balkrishna-Industries-2912024-moti.pdf,20240130170718,"January 27, 2024",2024-01-27,20240127,2360,2527.95,BI03,Balkrishna Industries,Balkrishna Ind,2282.00,-47.80,-2.05,-9.7,3.4,N,,,"{'current': {'recommend_flag': 'N', 'target_price': '2360', 'target_price_date': '27/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",tyres/balkrishnaindustries/BI03,HOLD
12141221,Motilal Oswal,2024-01-29,Neutral Pidilite Industries; target of Rs 2650: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/Pidilite-Industries-2612024-moti.pdf,20240129210515,"January 24, 2024",2024-01-24,20240124,2650,1294.95,PI11,Pidilite Industries,Pidilite Ind,1390.50,-2.90,-0.21,7.3,90.5,N,,,"{'current': {'recommend_flag': 'N', 'target_price': '2650', 'target_price_date': '24/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",chemicals/pidiliteindustries/PI11,HOLD
12142201,Motilal Oswal,2024-01-29,Buy Larsen and Toubro Fin Holdings; target of Rs 200: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/LT-Fin.Holdings-2612024-moti.pdf,20240129201524,"January 25, 2024",2024-01-25,20240125,200,166.85,LFH,L&T Finance,L&T Finance,290.15,3.01,1.05,73.8,-31.0,N,,,"{'current': {'recommend_flag': 'N', 'target_price': '200', 'target_price_date': '25/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",finance-nbfc/ltfinance/LFH,HOLD
12141291,Motilal Oswal,2024-01-29,Neutral Indus Towers; target of Rs 210: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/Indus-Towers-2612024-moti.pdf,20240129201512,"January 24, 2024",2024-01-24,20240124,210,229.8,BI26,INDUS TOWERS,INDUS TOWERS,405.80,-6.45,-1.56,76.5,-48.2,N,,,"{'current': {'recommend_flag': 'N', 'target_price': '210', 'target_price_date': '24/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",telecommunications-equipment/industowers/BI14,HOLD
12141251,Motilal Oswal,2024-01-29,Neutral TVS Motor Company; target of Rs 1880: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/TVS-Motor-Company-2612024-moti.pdf,20240129201458,"January 25, 2024",2024-01-25,20240125,1880,1941.75,TVS,TVS Motor Company,TVS Motor,3761.90,26.10,0.70,93.7,-50.0,N,,,"{'current': {'recommend_flag': 'N', 'target_price': '1880', 'target_price_date': '25/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",auto-23-wheelers/tvsmotorcompany/TVS,HOLD
12141071,Motilal Oswal,2024-01-29,Neutral Tech Mahindra; target of Rs 1360: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/Tech-Mahindra-2612024-moti.pdf,20240129201350,"January 25, 2024",2024-01-25,20240125,1360,1321.6,TM4,Tech Mahindra,Tech Mahindra,1504.40,-7.00,-0.46,13.8,-9.5,N,,,"{'current': {'recommend_flag': 'N', 'target_price': '1360', 'target_price_date': '25/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",computers-software/techmahindra/TM4,HOLD
12140851,Motilal Oswal,2024-01-29,Neutral Bajaj Auto; target of Rs 6775: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/Bajaj-Auto-2612024-moti.pdf,20240129201335,"January 25, 2024",2024-01-25,20240125,6775,7596.85,BA06,Bajaj Auto,Bajaj Auto,9803.00,29.50,0.30,29.0,-30.8,N,,,"{'current': {'recommend_flag': 'N', 'target_price': '6775', 'target_price_date': '25/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",auto-23-wheelers/bajajauto/BA10,HOLD
12140831,Motilal Oswal,2024-01-29,Neutral ACC; target of Rs 2550: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/ACC-2612024-moti.pdf,20240129201320,"January 25, 2024",2024-01-25,20240125,2550,0.0,AL19,Atmastco,Atmastco,149.05,0.20,0.13,0.0,1610.8,N,,,"{'current': {'recommend_flag': 'N', 'target_price': '2550', 'target_price_date': '25/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",engineering-construction/atmastco/AL15,HOLD
12140811,Motilal Oswal,2024-01-29,Neutral Tata Steel; target of Rs 130: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/Tata-Steel-2612024-moti.pdf,20240129201306,"January 25, 2024",2024-01-25,20240125,130,133.65,TIS,Tata Steel,Tata Steel,211.72,-0.40,-0.19,58.4,-38.5,N,,,"{'current': {'recommend_flag': 'N', 'target_price': '130', 'target_price_date': '25/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",ironsteel/tatasteel/TIS,HOLD
12140771,Motilal Oswal,2024-01-29,Neutral DCB Bank; target of Rs 150: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/DCB-Bank-2612024-moti.pdf,20240129201247,"January 25, 2024",2024-01-25,20240125,150,135.4,DCB01,DCB Bank,DCB Bank,193.48,3.65,1.92,42.8,-22.4,N,,,"{'current': {'recommend_flag': 'N', 'target_price': '150', 'target_price_date': '25/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",banks-private-sector/dcbbank/DCB01,HOLD
12140741,Motilal Oswal,2024-01-29,Neutral Exide; target of Rs 340: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/Exide-2612024-moti.pdf,20240129201236,"January 25, 2024",2024-01-25,20240125,340,310.45,EI,Exide Industries,Exide Ind,329.70,-0.30,-0.09,6.2,3.1,N,,,"{'current': {'recommend_flag': 'N', 'target_price': '340', 'target_price_date': '25/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",auto-ancillaries/exideindustries/EI,HOLD
12140731,Motilal Oswal,2024-01-29,Neutral United Spirits; target of Rs 1150: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/United-Spirits-2612024-moti.pdf,20240129201221,"January 25, 2024",2024-01-25,20240125,1150,1095.55,MC08,United Spirits,United Spirits,1307.70,4.80,0.37,19.3,-12.0,N,,,"{'current': {'recommend_flag': 'N', 'target_price': '1150', 'target_price_date': '25/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",breweriesdistilleries/unitedspirits/US,HOLD
12142081,Motilal Oswal,2024-01-29,Buy Container Corporation; target of Rs 990: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/Container-Corporation-2612024-moti.pdf,20240129193554,"January 25, 2024",2024-01-25,20240125,990,662.84,CCI,Container Corporation of India,Container Corp,501.05,-2.05,-0.41,-24.4,97.5,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '990', 'target_price_date': '25/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",transportlogistics/containercorporationindia/CCI,BUY
12142131,Motilal Oswal,2024-01-29,Buy Cipla; target of Rs 1600: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/Cipla-2612024-moti.pdf,20240129193546,"January 25, 2024",2024-01-25,20240125,1600,1369.8,C,Cipla,Cipla,1229.50,-11.30,-0.91,-10.2,30.1,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '1600', 'target_price_date': '25/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",pharmaceuticals/cipla/C,BUY
12142141,Motilal Oswal,2024-01-29,Buy SBI Life Insurance; target of Rs 1700: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/SBI-Life-Insurance-2612024-moti.pdf,20240129193543,"January 25, 2024",2024-01-25,20240125,1700,1380.75,SLI03,SBI Life Insurance Company,SBI Life Insura,1982.50,11.60,0.59,43.5,-14.2,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '1700', 'target_price_date': '25/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",lifehealth-insurance/sbilifeinsurancecompany/SLI03,BUY
12142221,Motilal Oswal,2024-01-29,Buy Dalmia Bharat; target of Rs 2800: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/Dalmia-Bharat-2612024-moti.pdf,20240129193541,"January 25, 2024",2024-01-25,20240125,2800,2205.55,OCL,Dalmia Bharat,Dalmia Bharat,1981.80,10.10,0.51,-10.1,41.2,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '2800', 'target_price_date': '25/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",cement-major/dalmiabharat/OCL,BUY
12142371,Motilal Oswal,2024-01-29,Buy Mahanagar Gas; target of Rs 1665: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/Mahanagar-Gas-2612024-moti.pdf,20240129193541,"January 24, 2024",2024-01-24,20240124,1665,1345.35,MG02,Mahanagar Gas,Mahanagar Gas,1137.75,12.00,1.07,-15.4,46.3,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '1665', 'target_price_date': '24/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",refineries/mahanagargas/MG02,BUY
12142401,Motilal Oswal,2024-01-29,Buy Indian Bank; target of Rs 525: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/Indian-Bank-2612024-moti.pdf,20240129193534,"January 24, 2024",2024-01-24,20240124,525,441.85,IB04,Indian Bank,Indian Bank,928.30,-11.15,-1.19,110.0,-43.4,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '525', 'target_price_date': '24/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",banks-public-sector/indianbank/IB04,BUY
12142411,Motilal Oswal,2024-01-29,Buy Havells India; target of Rs 1510: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/Havells-India-2612024-moti.pdf,20240129193533,"January 24, 2024",2024-01-24,20240124,1510,1305.05,HI01,Havells India,Havells India,1302.10,-4.30,-0.33,-0.2,15.9,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '1510', 'target_price_date': '24/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",electric-equipment/havellsindia/HI01,BUY
12142451,Motilal Oswal,2024-01-29,Buy IOCL; target of Rs 165: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/IOCL-2612024-moti.pdf,20240129193532,"January 24, 2024",2024-01-24,20240124,165,143.5,IOC,Indian Oil Corporation,IOC,146.87,0.99,0.68,2.3,12.3,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '165', 'target_price_date': '24/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",refineries/indianoilcorporation/IOC,BUY
12142461,Motilal Oswal,2024-01-29,Buy Canara Bank; target of Rs 570: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/Canara-Bank-2612024-moti.pdf,20240129193530,"January 24, 2024",2024-01-24,20240124,570,90.86,CB06,Canara Bank,Canara Bank,142.74,0.37,0.26,57.0,299.3,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '570', 'target_price_date': '24/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",banks-public-sector/canarabank/CB06,BUY
12142491,Motilal Oswal,2024-01-29,Buy Laurus Labs; target of Rs 440: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/Laurus-Labs-2612024-moti.pdf,20240129193529,"January 25, 2024",2024-01-25,20240125,440,378.55,LL06,Laurus Labs,Laurus Labs,1129.50,-6.25,-0.55,198.3,-61.0,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '440', 'target_price_date': '25/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",pharmaceuticals/lauruslabs/LL05,BUY
12142521,Motilal Oswal,2024-01-29,Buy PNB Housing; target of Rs 1025: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/01/PNB-Housing-2612024-moti.pdf,20240129193527,"January 25, 2024",2024-01-25,20240125,1025,819.0,PHF,PNB Housing Finance,PNB Housing Fin,906.75,-16.95,-1.84,10.7,13.0,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '1025', 'target_price_date': '25/01/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",finance-housing/pnbhousingfinance/PHF,BUY
12508841,ICICI Securities,2024-03-22,Buy IndusInd Bank; target of Rs 2000: ICICI Securities,https://images.moneycontrol.com/static-mcnews/2024/03/IndusInd-Bank-22032024-isc.pdf,20240322141013,"March 22, 2024",2024-03-22,20240322,2000,1509.0,IIB,IndusInd Bank,IndusInd Bank,851.95,-1.95,-0.23,-43.5,134.7,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '2000', 'target_price_date': '22/03/2024', 'P_ORGANIZATION': 'ICICI Securities'}, 'previous': []}",banks-private-sector/indusindbank/IIB,BUY
12507511,Sharekhan,2024-03-22,Buy Hero MotoCorp; target of Rs 6057: Sharekhan,https://images.moneycontrol.com/static-mcnews/2024/03/Hero-MotoCorp-22032024-khan.pdf,20240322122941,"March 21, 2024",2024-03-21,20240321,6057,4519.35,HHM,Hero Motocorp,Hero Motocorp,5282.50,52.00,0.99,16.8,14.6,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '6057', 'target_price_date': '21/03/2024', 'P_ORGANIZATION': 'Sharekhan'}, 'previous': []}",auto-23-wheelers/heromotocorp/HHM,BUY
12507561,Sharekhan,2024-03-22,Buy Wonderla Holidays; target of Rs 1085: Sharekhan,https://images.moneycontrol.com/static-mcnews/2024/03/Wonderla-Holidays-22032024-khan.pdf,20240322122156,"March 21, 2024",2024-03-21,20240321,1085,885.1,WH03,Wonderla Holidays,Wonderla,529.45,-20.85,-3.79,-40.1,104.9,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '1085', 'target_price_date': '21/03/2024', 'P_ORGANIZATION': 'Sharekhan'}, 'previous': []}",miscellaneous/wonderlaholidays/WH01,BUY
